product_name,quantity,nutrition_score,carbon_footprint,co2_packaging,store_count,country count,ingredients
Boscuits tablette au chocolat au lait,150 g,23,6.738600583,0.11010835,0,1,"Chocolat au lait* (48%) [sucre de canne*, beurre de cacao*, lait entier en poudre*, pâte de cacao*], farine de blé* (36%), sucre de canne*, huile de palme*, poudres à lever : tartrates de potassium - carbonates de sodium - carbonates d'ammonium, lait écrémé en poudre*, sel, arôme naturel. *Ingrédients issus de l'Agriculture Biologique. Peut contenir des traces de fruits à coque, oeuf, soja et graines de sésame. Conservation :"
Biscuits avec tablette de chocolat au lait,150g,25,6.738600583,0.11010835,1,1,N/A
Une tablette de chocolat au lait chouchou,,N/A,N/A,N/A,0,1,N/A
Chocolat madagascar,85 g,17,N/A,N/A,0,1,"Cacao de Madagascar, sucre de canne, beurre de cacao de Madagascar, lécithine de tournesol sans OGM, Cacao 70% min"
Tablette de chocolat noir bio saveur orange,100 g,24,17.110287748,0.10429359,1,1,"paste cacao1, sucre1, butter cacao1, emulsifier : lécithines1 (sunflower), essential oil, orange1, extract vanille1, cocoa : 60% minimum in the dark chocolate, from organic farming, traces of any nuts, cereals containing gluten and milk"
Tablette de chocolat noir aux oranges confites,120 g,21,4.363517368,0.10429359,1,1,"Sucre, pâte de cacao, écorces d'orange confites 18% (sirop de glucose-fructose, écorces d'orange, sucre, acidifiant : acide citrique, conservateurs : sorbate de potassium, disulfite de sodium), beurre de cacao, matière grasse laitière anhydre, émulsifiant: lécithines (contient soja), extrait de vanille. cacao: 51% minimum dans le chocolat noir. traces éventuelles de céréales contenant du gluten et fruits à coque"
Tablette de chocolat au lait caramel à la pointe de sel,120 g,34,12.741300238,0.10429359,1,1,"Sucre, beurre de cacao, lait entier en poudre, pâte de cacao, éclats de caramel 8% (sucre, beurre, lait entier en poudre, lait écrémé en poudre, sel, émulsifiant: lécithines de tournesol), sel 0.8%, émulsifiant: lécithines (contient soja), extrait de vanille. cacao: 35% minimum dans le chocolat au lait. traces éventuelles de céréales contenant du gluten et fruits à coque"
"Tablette de chocolat au lait, noix de coco et noisettes caramélisées",120 g,25,12.741300238,0.10429359,1,1,"Sucre, beurre de cacao, lait entier en poudre, pâte de cacao, noix de coco 3,5%, éclats de noisettes caramélisées 3% (noisettes, sucre), émulsifiant: lécithines (contient soja), extrait de vanille. cacao: 35% minimum dans le chocolat au lait. traces éventuelles de céréales contenant du gluten et autres fruits à coque"
"Tablette chocolat noir au romarin, Fondente 62% con rosmarino",,26,17.110287748,0.10429359,0,2,N/A
Caier Frigir,125g,24,6.738600583,0.11010835,0,3,N/A
Petits ecoliers au lait &quot;Mention Bien&quot;,,26,6.738600583,0.11010835,1,1,N/A
Duets de xocolata blanca,150 g,27,6.738600583,0.11010835,0,1,"Galeta (52 %) [farina de blat, sucre, oli vegetal de gira-sol alt oleic, xarop de glucosa i fructosa, llet desnatada en pols, gasificants (carbonat àcid d'amoni, carbonat àcid de sodi i difosfat de disodi), sal i emulgent (lecitines de gira-sol)], xocolata blanca (48 %) [sucre, mantega de cacau, llet sencera en pols, emulgent (lecitines de soja) i aroma]. Pot contenir traces de fruits de closca i sulfits. Cacau: 28 % minim."
2 mini tablettes à croquer noir,150 g (2x75 g),26,17.110287748,0.10429359,0,1,N/A
Tablettes de chocolat pour cuisiner,200 g,20,N/A,N/A,1,1,"Pasta de cacao, azúcar, manteca de cacao, emulgente: lecitina de _soja_ y aroma"
Tablette Chocolat Blanc Framboise Fraise,100 g,26,11.318443968,0.10429359,1,1,"Sucre de canne* - beurre de cacao* - poudre de _lait_ entier* - fraise lyophilisées en morceaux* - framboises lyophilisées en morceaux* - émulsifiant: lécithine de tournesol*. traces de _fruits à coque_.
 
 * ingrédients issus de l'agriculture biologique. 
 
ingrédients conformes au standard du commerce équitable fairtarde / max havelaar: sucre de canne, beurre de cacao (69% du poids total). www.info.fairtrade.net"
Biscuits avec tablette chocolat au lait,150 g,23,6.738600583,0.11010835,1,1,"Farine de _blé_, chocolat au _lait_ 37% (sucre, beurre de cacao, pâte de cacao, _lait_ écrémé en poudre, lactose (_lait_), matière grasse laitière anhydre (_lait_), émulsifiant : lécithines (tournesol), arôme naturel de vanille), sucre, graisse de palme, sirop de glucose ; poudres à lever : carbonates d'ammonium, carbonates de sodium, acide citrique ; lactosérum (_lait_) en poudre, sel, arômes."
Biscuits tablette chocolat au lait,N/A,25,5.918971723,0.11013799,1,1,N/A
Chocolat noir au cacao cru et à la cacahuète,80g,17,17.110287748,0.10429359,1,1,"Pâte de cacao cru d'Equateur 51%, sucre blond de canne*, cacahuètes torréfiées* 12,5%, beurre de cacao*. Cacao : 70% minimum."
Tablette de chocolat 64% Pérou,,23,17.110287748,0.10429359,0,1,N/A
Chocoflex,22 g,N/A,11.318443968,0.10429359,0,1,"Sucre, huile végétale hydrogénée (patme), farine de riz, sirop de glucose, farine de blé, lait écrémé en poudre, poudre de lactosérum, amidon de mais, Sorbitol, émulsifiant: lécithine de soja et E476.carbonate de calcium, bicarbonate de sodium, sel, arome: vanilline. Content du lalt, blé, gluten et soja"
Chocolat 85%,,15,17.110287748,0.10429359,0,1,N/A
mini tablette noir sans sucre,150g,2,N/A,N/A,1,1,"[Pate de cacao, edylcorant: maltitol, beurte de cacao, emulsifiant lecithine de SOJA, arome naiurel de vanille. Couverture noir 65% mjn. de cacao Traces possibles de fruits a coque, lait et sesame."
Tablette noir Madagascar infini,,17,17.110287748,0.10429359,0,1,FEVES DE CACAO DE MADAGASCAR. PRESENCE POSSIBLE DE FRUITS A COQUE ET DE PROTEINES DE LAT
Milka fourrage aux amandes croquantes,180 g (2 x 90 g),26,12.741300238,0.10429359,1,1,"Sucre, huile de palme, beurre de cacao, lait écrémé en poudre, lactosérum en poudre (de lait), pâte de cacao, pâte d'amande (4,5%), beurre concentré, morceaux d'amandes (2,5%), émulsifiant (lécithines de soja), pâte de noisette, sel, arôme."
La tablette des normands Chocolat noir 72%,,22,17.110287748,0.10429359,0,1,N/A
Chocolat Noir Intense 85%,100 g,14,17.110287748,0.10429359,1,1,"pâte de cacao  , sucre de canne , beurre de cacao ( cacao 85% dans le chocolat )"
La Tablette des Normands Chocolat blanc 28%,,27,11.318443968,0.10429359,0,1,N/A
Chocolat noir 70% cacao aux noisettes,70 g,13,17.110287748,0.10429359,0,1,"Fèves de cacao*, dattes*, _noisettes_* (22%), beurre de cacao*, épices* 

* bio"
Tablette Chocolat Au Lait Extra Fin & Noisettes,N/A,N/A,N/A,N/A,0,1,N/A
Petit beurre chocolat au lait tablette,2 x 150 g,23,6.738600583,0.11010835,2,1,"Chocolat au lait* 48% (sucre*, beurre de cacao*, LAIT entier en poudre*, pâte de cacao*), farine de BLE*, sucre*, BEURRE* 8,8%, poudres à lever : carbonates d'ammonium - carbonates de sodium - acide tartrique, poudre de LAIT écrémé*, sel, arôme naturel. Traces éventuelles de fruits à coque, d'oeuf, de soja et de graines de sésame. * ingrédient issu de l'agriculture biologique."
Chocolat noir 85% République Dominicaine Bio et Équitable,"0,10 kg",15,17.110287748,0.10429359,0,3,"Pâte de cacao* (République Dominicaine), sucre de canne*, beurre de cacao*. Cacao minimum : 85% 
* : ingrédients issus de l'agriculture biologique, certifié par ECOCERT
Cacao, sucre de canne : le bilan de masse est utilisé pour correspondre au volume acheté aux conditions Fairtrade/Max Havelaar : 100% poids total. www.maxhavelaarfrance.org."
Blanc & feuilletine,100g,4,11.318443968,0.10429359,0,1,"Chocolat blanc (beurre de cacao, sucre, lait en poudre, lécithine de soja sin 322i) arôme vanille.
Feuilletine (farine de blé, sucre, beurre pâtissier, lait protéines, sel)."
Délichoc biscuits & tablettes chocolat au lait lot familial - 300g,300 g,26,5.918971723,0.11013799,0,1,"Chocolat au LAIT (38%)(sucre, BEURRE de cacao, pâte de cacao, LAIT écrémé en poudre, LACTOSE, BEURRE pâtissier, émulsifiant: LECITHINE de SOJA, arôme) - farine de BLE - sucre - graisse végétale (palme, colza) - NOIX de coco - sel - LACTOSE et protéines de LAIT - LAIT entier en poudre - poudres à lever: carbonates de sodium, carbonates d'ammonium, diphosphate disodique - émulsifiant: LECITHINE de SOJA - arôme - OEUF entier en poudre. peut contenir des traces de fruits a coque."
Assortiment Mini Tablettes,192 g (24x8g),20,N/A,N/A,0,1,N/A
Chocolat Noir Dessert Pâtissier 56% Bio et Équitable,"0,20 kg",21,17.110287748,0.10429359,0,3,"Sucre de canne roux* du Paraguay et du Brésil, pâte de cacao* du Pérou, beurre de cacao* d'Amérique Latine (principalement Pérou et République Dominicaine).
Cacao minimum :56%.
* : ingrédients issus de l'agriculture biologique, certifié par ECOCERT
Cacao, sucre de canne : le bilan de masse utilisé pour correspondre au volume acheté aux conditions Fairtrade / Max Havelaar : 100% du poids total. www.maxhavelaarfrance.org"
Barres chocolat lait fourrage au lait,100 g,27,N/A,N/A,1,1,"Chocolat au lait * 38% (sucre de canne * - beurre de cacao ** - poudre de lait entier * - pâte de cacao**) - farine de blé * - sucre de canne* - sucre glace roux de canne * - beurre* 7% - poudre de lait entier* 3.8% - beurre de cacao* - huile de tournesol* - amidon de blé* - poudre de lait écrémé* 0.4% - sel de mer - poudres à lever : carbonates d'ammonium, carbonates de sodium - émulsifiant : lécithines de tournesol* - arôme naturel de vanille* - poudre de jus de citron*.
 
 * Ingrédients issus de l'agriculture biologique
 
** Ingrédients issus de l'agriculture biologique et vérifiés Rainforest AllianceTM. Pour en savoir plus: www. ra.org
Traces d'œufs, de soja, de fruits à coque et de graines de sésame."
Petit ecolier,,21,6.738600583,0.11010835,0,1,N/A
Tablette chocolat lait,50g,25,12.741300238,0.10429359,1,1,"Sucre, beurre de cacao, lait entier en poudre, pâte de cacao, cacahuètes grillées et beurre de cacahuètes (20%), émulsifiant (lécithine de soja), arôme naturel de vanille, sel. Cacao: 34% minimum Lait: 22% minimum Pour les allergènes: Voir les informations en gras. Notre chocolat est fabriqué dans un atelier qui utilise régulièrement des noix et du gluten. Traces éventuelles dans cette tablette."
Les petits beurre Bio chocolat au lait,150 g,22,6.738600583,0.11010835,0,1,N/A
Petit beurre au beurrre bordier demi-sel et chocolat,150 g,24,6.738600583,0.11010835,0,1,"Farine de _blé_ (_gluten_), chocolat noir 20 % (pâte de cacao, sucre, beurre de cacao, émulsifiant: lécithine de _soja_, arôme naturel de vanille), _beurre_ Bordier demi-sel 16 % (_lait_), sucre, _œuf_ frais entier, jaune d'_œuf_, sel de Guérande, poudre à lever (diphosphate disodique, carbonate acide de sodium, amidon de blé).
Peut contenir des traces de fruits à coque et arachides."
Krokola Lait 41%,100 g,23,12.741300238,0.10429359,5,1,"Sucre de canne roux non raffiné (origine Paraguay), beurre de cacao (origine Pérou, République Dominicaine), poudre de lait entier (Origine Europe), pâte de cacao (origine Pérou, République Dominicaine)"
Tablette Noir doux 56% cacao 3 céréales,100 g,19,17.110287748,0.10429359,2,1,"Sucre de canne roux non raffiné (origine Paraguay), beurre de cacao (origine Pérou), pâte de cacao (origine Pérou), billettes de céréales 10% (quinoa : 4,3% origine Bolivie, riz : 4,2% origine Italie, avoine : 1,5% origine France)"
quadri cioccolato fondente,,17,6.738600583,0.11010835,0,1,N/A
Lindt Dessert Noir 51%,200g,N/A,17.110287748,0.10429359,1,1,"Sucre, pâte de cacao, beurre de cacao, émulsifiant (lécithine de soja), arôme naturel de vanille. Peut contenir du lait et des fruits à coque, Cacao 51% minimum."
Plaisir intense chocolat au lait sans lactose,50g,N/A,12.741300238,0.10429359,0,1,"ÉMULSIFIANT (ESZ2: LÉCITHINE DE TOURNESOL), VANILLE DE MADAGASCAR."
Napolitains Noir,8 * 5 g,N/A,17.110287748,0.10429359,0,1,"Sucre, masse de cacao, beurre de cacao, émulsifiant (lécithine de soja E322), arôme (vanilline).
Cacao 55% minimum.
Ce produit peut contenir des traces de fruits à coque, céréales, de lait et arachides."
Chocolat noir 74%de cacao,100g,N/A,N/A,N/A,0,1,N/A
Harlekin chocolate con leche,,24,6.738600583,0.11010835,0,1,N/A
Petit beurre chocolat noir,,23,6.738600583,0.11010835,0,1,N/A
Petit beurre avec grenade,,26,6.738600583,0.11010835,0,1,N/A
Icelandic Chocolate,100 g,29,12.741300238,0.10429359,0,1,"Milk chocolate (sugar, cocoa butter, whole mnilk powder, skimmed milk powder, cocoa liquor emulsifier (soya lecithin), bourbon vanilla. Cocoa dry solids min. 33%), toffee 10% (sugar, glucose syrup, butterfat, salt, natural flavours, emulsifier (soya lecithin)), seasalt 0,4%. Produced in a factory which works with milk, soya, almonds, hazelnuts and wheat. 33% MÆLKECHOKOLADE MED KARAMEL OG HAVSALT Ingredienser: Mælkechocolade (sukker, kakaosmør, mælkepulver, skummetmælkspulver, emulgator (sojalesitin), kakaomasse, bourbon vanilje. Kakaotørstof mindst 33%), karamel 10% (sukker, glucosesyrup, smörfedt, salt, naturlig aromaer, emulgator (sojalecithin)), havsalt 0,4%. Producerat i en fabrik, der arbejder med mælk, soja, mandler, hasselnødder og hvede. 33% MJÖLKCHOKLAD MED KOLA OCH HAVSSALT Ingredienser Mjölkchoklad (socker, kakaosmör, mjölkpulver, pulver av delvis skummad mjölk, kakaomassa, emulgeringsmedel (sojalecitin), bourbon vanilj. E Min. 33% kakao), kola 10% (socker, glukossirap, smörfett, salt, naturliga aromer, emulgeringsmedel (sojalecitin)), havsalt 0,4%. Producerad i en fabrik som arbetar med mjölk, soja, mandlar, hasselnötter och vete. 33% MILCHSCHOKOLADE MIT TOFFEE END MEERSALZ Zutaten: Milchschokolade (Zucker, Kakaobutter, Vollmilchpulver, Magermilch - pulver, Kakaomasse, Emulgator (Sojalecithin) Bourbon-Vanille. Kakaotrocken - feststoffe min 33%), Toffee 10% (Zucker, Glucosesirup, Milchfett, Salz, natürliche Aromen, Emulgator (Sojalecithin)), Meersalz 0,4%. Produziert in einer Fabrik, die mit Milch, Soja, Mandeln, Haselnüssen und Weizen arbeitet."
Noir dessert 52%,3 x 200,21,17.110287748,0.10429359,1,1,"Pâte de cacao (origine Côte d'Ivoire), sucre, beurre de cacao, émulsifiant : lécithines de tournesol, arôme vanille."
70% Ecuador,100 grammes,18,17.110287748,0.10429359,1,1,"Cacao en pâte (Équateur), sucre de canne brut (Paraguay), beurre de cacao. Peut contenir des traces de: noisettes, amandes, lait, soja. Tous les ingrédients agricoles sont issus de la production biologique. Cacao: 70% minimum."
Isaura Chocolat au lait décoré,100g,24,12.741300238,0.10429359,0,1,"Sucre, beurre de cacao, poudre de lait entier, pâte de cacao, émulsifiant: lécithine de soja, arôme, colorant: extrait de paprika. Chocolat au lait cacao:31% minimum). Chocolat blanc (cacao: 25% minimum). Chocolat noir (50% minimum). Les informations en gras sont Cestinées aux personnes allergiques ou intolérantes."
82% Madagascar,100 grammes,15,17.110287748,0.10429359,1,1,"Cacao en pâte (Madagascar), sucre de canne brut (Paraguay), beurre de cacao, gousses de vanille."
Tablette noir 70% cacao éclats de caramel,100g,18,17.110287748,0.10429359,5,1,"Sucre de canne roux non raffiné (origine Paraguay), beurre de cacao (origine Pérou, République Dominicaine), pâte de cacao (origine Pérou, République Dominicaine), éclats de caramel 10% (sucre de canne, beurre de cacao, eau)"
Blanc,400 g,26,11.318443968,0.10429359,2,5,"Sucre, beurre de cacao, poudre de _lait_ écrémé 11,7%, matière grasse de _lait_ anhydre, émulsifiants : phosphatides d'ammonium, lécithines (_soja_) et polyricinoléate de polyglycérol, arôme naturel de vanille. Peut contenir des traces de fruits à coque et de céréales contenant du gluten."
Tablette chocolat noir pâtissier 70%,N/A,17,17.110287748,0.10429359,0,1,N/A
Tablette Grand Lait 45% Croustillant Chocolat Et Caramel,,24,12.741300238,0.10429359,0,1,"sucre, beurre de cacao, lait entier en poudre, cacao, amande, noisette, céréales (farine de riz, gluten de blé, malt de blé saccharose, sel, dextrose), crème de lait entier, sirop de glucose, beurre pâtissier. stabilisant : sirop de sorbitol émulsifiant : lécithine de colza agent d'enrobage : gomme arabique. saccharose, sirop de glucose, sel de Guérande, agentd'enrobage : shellac vanille Bourbon en gousse Présence possible d œuf."
Tablette Chocolat Noir Et écorces D'oranges,100 g,22,4.363517368,0.10429359,0,1,"cacao, sucre, écorces d'orange confite (13% minimum) (orange, sucre, sirop de glucose), beurre de cacao, émulsifiant : lécithine de colza, vanille Bourbon en gousse. Présence possible de fruits à coque, lait et gluten."
Tablette Chocolat Noir Au Grué De Cacao,,24,17.110287748,0.10429359,0,1,"(dark chocolate (cocoa : 63% minimum) at the crane of cocoa (of which 10% of crane cocoa minimum, sugar, cocoa butter, emulsifier : rapeseed lecithin, bourbon vanilla pod, possible presence of nuts, milk and gluten,"
Tablette Chocolat Lait Spéculoos,N/A,N/A,N/A,N/A,0,1,"sucre, beurre de cacao, lait entier en poudre, cacao, céréales (farine de riz, gluten de blé, malt de blé, saccharose, sel, dextrose), cannelle, beurre pâtissier, crème, lait entier, sirop de glucose, gingembre, sel, stabi - lisant : sirop de sorbitol, émulsifiant : lécithine de colza, vanille Bourbon en gousse, se/ de Guéranda Présence possible de fruits à coque."
